sura,aya,n_words,n_chars,zscore_n_words,zscore_n_chars,is_z_anomaly
4,1,34,277,2.1590230048195314,2.2496147035893825,0
4,2,17,160,0.41757231711084425,0.7329969787801612,0
4,3,29,220,1.646831626081682,1.5107496581695055,0
4,4,14,120,0.11025748986813477,0.2144951925205983,0
4,5,18,144,0.520010592858414,0.525596264276336,0
4,6,41,353,2.87609093505252,3.234768097482552,1
4,7,21,175,0.8273254201011235,0.9274351486274973,0
4,8,16,131,0.3151340413632744,0.35708318374197806,0
4,9,15,135,0.21269576561570458,0.40893336236793437,0
4,10,13,118,0.00781921412056495,0.18857010320762013,0
4,11,71,543,5.949239207479614,5.697651582215475,1
4,12,89,610,7.793128170935871,6.566142074200243,1
4,13,18,149,0.520010592858414,0.5904089875587814,0
4,14,13,107,0.00781921412056495,0.045982111986240345,0
4,15,24,206,1.134640247343833,1.3292740329786585,0
4,16,15,130,0.21269576561570458,0.344120639085489,0
4,17,20,171,0.7248871443535537,0.875584970001541,0
4,18,24,207,1.134640247343833,1.3422365776351477,0
4,19,35,309,2.261461280567101,2.6644161325970326,0
4,20,17,165,0.41757231711084425,0.7978097020626066,0
4,21,11,95,-0.19705733737457468,-0.10956842389162852,0
4,22,17,122,0.41757231711084425,0.24042028183357644,0
4,23,54,509,4.2077885197709275,5.2569250638948475,1
4,24,43,358,3.0809674865476597,3.2995808207649975,1
4,25,62,519,5.027294725751486,5.386550510459738,1
4,26,15,117,0.21269576561570458,0.17560755855113105,0
4,27,14,107,0.11025748986813477,0.045982111986240345,0
4,28,8,63,-0.5043721646172842,-0.5243698528992788,0
4,29,24,189,1.134640247343833,1.1089107738183444,0
4,30,13,100,0.00781921412056495,-0.044755700609183165,0
4,31,12,109,-0.09461906162700487,0.07190720129921849,0
4,32,27,217,1.4419550745865424,1.4718620242000384,0
4,33,21,171,0.8273254201011235,0.875584970001541,0
4,34,44,365,3.183405762295229,3.3903186333604207,1
4,35,23,178,1.0322019715962631,0.9663227825969645,0
4,36,41,290,2.87609093505252,2.4181277841237403,0
4,37,16,147,0.3151340413632744,0.5644838982458033,0
4,38,21,158,0.8273254201011235,0.707071889467183,0
4,39,17,127,0.41757231711084425,0.3052330051160218,0
4,40,15,108,0.21269576561570458,0.058944656642729416,0
4,41,12,87,-0.09461906162700487,-0.21326878114354111,0
4,42,14,116,0.11025748986813477,0.162645013894642,0
4,43,49,391,3.695597141033078,3.7273447944291367,1
4,44,14,116,0.11025748986813477,0.162645013894642,0
4,45,12,86,-0.09461906162700487,-0.22623132580003016,0
4,46,41,335,2.87609093505252,3.0014422936657486,1
4,47,28,233,1.5443933503341123,1.6792627387038632,0
4,48,21,131,0.8273254201011235,0.35708318374197806,0
4,49,14,99,0.11025748986813477,-0.057718245265672236,0
4,50,10,76,-0.2994956131221445,-0.3558567723649209,0
4,51,22,176,0.9297636958486933,0.9403976932839864,0
4,52,11,84,-0.19705733737457468,-0.25215641511300835,0
4,53,10,69,-0.2994956131221445,-0.44659458496034443,0
4,54,19,155,0.6224488686059838,0.6681842554977159,0
4,55,11,78,-0.19705733737457468,-0.32993168305194276,0
4,56,20,177,0.7248871443535537,0.9533602379404754,0
4,57,21,197,0.8273254201011235,1.2126111310702568,0
4,58,26,196,1.3395167988389727,1.1996485864137678,0
4,59,31,248,1.8517081775768216,1.8737009085511993,0
4,60,30,234,1.749269901829252,1.6922252833603524,0
4,61,15,118,0.21269576561570458,0.18857010320762013,0
4,62,17,142,0.41757231711084425,0.4996711749633579,0
4,63,16,126,0.3151340413632744,0.2922704604595327,0
4,64,25,198,1.2370785230914028,1.225573675726746,0
4,65,19,149,0.6224488686059838,0.5904089875587814,0
4,66,27,206,1.4419550745865424,1.3292740329786585,0
4,67,6,56,-0.7092487161124238,-0.6151076654947023,0
4,68,3,41,-1.0165635433551332,-0.8095458353420384,0
4,69,22,179,0.9297636958486933,0.9792853272534535,0
4,70,8,54,-0.5043721646172842,-0.6410327548076805,0
4,71,11,89,-0.19705733737457468,-0.18734369183056296,0
4,72,17,126,0.41757231711084425,0.2922704604595327,0
4,73,18,149,0.520010592858414,0.5904089875587814,0
4,74,22,174,0.9297636958486933,0.9144726039710082,0
4,75,36,253,2.3638995563146707,1.9385136318336447,0
4,76,21,182,0.8273254201011235,1.0181729612229207,0
4,77,49,396,3.695597141033078,3.792157517711582,1
4,78,36,284,2.3638995563146707,2.3403525161848058,0
4,79,19,145,0.6224488686059838,0.5385588089328252,0
4,80,12,94,-0.09461906162700487,-0.1225309685481176,0
4,81,26,195,1.3395167988389727,1.1866860417572787,0
4,82,13,105,0.00781921412056495,0.0200570226732622,0
4,83,31,262,1.8517081775768216,2.0551765337420465,0
4,84,23,168,1.0322019715962631,0.8366973360320737,0
4,85,22,162,0.9297636958486933,0.7589220680931393,0
4,86,15,113,0.21269576561570458,0.12375737992517478,0
4,87,17,121,0.41757231711084425,0.22745773717708737,0
4,88,23,165,1.0322019715962631,0.7978097020626066,0
4,89,29,243,1.646831626081682,1.808888185268754,0
4,90,36,323,2.3638995563146707,2.84589175778788,0
4,91,33,313,2.0565847290719614,2.7162663112229892,0
4,92,60,486,4.822418174256346,4.958786536795599,1
4,93,16,140,0.3151340413632744,0.47374608565037973,0
4,94,39,325,2.67121438355738,2.871816847100858,0
4,95,34,319,2.1590230048195314,2.7940415791619233,0
4,96,8,75,-0.5043721646172842,-0.36881931702140996,0
4,97,27,246,1.4419550745865424,1.8477758192382212,0
4,98,14,115,0.11025748986813477,0.14968246923815293,0
4,99,10,78,-0.2994956131221445,-0.32993168305194276,0
4,100,31,231,1.8517081775768216,1.6533376493908853,0
4,101,23,182,1.0322019715962631,1.0181729612229207,0
4,102,62,549,5.027294725751486,5.77542685015441,1
4,103,21,197,0.8273254201011235,1.2126111310702568,0
4,104,22,169,0.9297636958486933,0.8496598806885628,0
4,105,16,128,0.3151340413632744,0.31819554977251086,0
4,106,8,57,-0.5043721646172842,-0.6021451208382133,0
4,107,14,100,0.11025748986813477,-0.044755700609183165,0
4,108,21,150,0.8273254201011235,0.6033715322152705,0
4,109,18,151,0.520010592858414,0.6163340768717596,0
4,110,13,97,0.00781921412056495,-0.08364333457865038,0
4,111,11,89,-0.19705733737457468,-0.18734369183056296,0
4,112,14,110,0.11025748986813477,0.08486974595570757,0
4,113,34,264,2.1590230048195314,2.0811016230550243,0
4,114,26,188,1.3395167988389727,1.0959482291618552,0
4,115,20,158,0.7248871443535537,0.707071889467183,0
4,116,21,129,0.8273254201011235,0.33115809442899996,0
4,117,11,83,-0.19705733737457468,-0.2651189597694974,0
4,118,8,72,-0.5043721646172842,-0.40770695099087717,0
4,119,21,228,0.8273254201011235,1.614450015421418,0
4,120,7,67,-0.606810440364854,-0.47251967427332253,0
4,121,7,64,-0.606810440364854,-0.5114073082427898,0
4,122,22,183,0.9297636958486933,1.0311355058794098,0
4,123,20,141,0.7248871443535537,0.4867086303068688,0
4,124,16,128,0.3151340413632744,0.31819554977251086,0
4,125,19,145,0.6224488686059838,0.5385588089328252,0
4,126,12,85,-0.09461906162700487,-0.23919387045651924,0
4,127,42,330,2.97852921080009,2.936629570383303,0
4,128,30,236,1.749269901829252,1.7181503726733305,0
4,129,23,192,1.0322019715962631,1.1477984077878114,0
4,130,11,82,-0.19705733737457468,-0.27808150442598645,0
4,131,32,238,1.9541464533243915,1.7440754619863086,0
4,132,11,72,-0.19705733737457468,-0.40770695099087717,0
4,133,12,95,-0.09461906162700487,-0.10956842389162852,0
4,134,15,112,0.21269576561570458,0.1107948352686857,0
4,135,40,310,2.77365265930495,2.6773786772535217,0
4,136,33,258,2.0565847290719614,2.0033263551160903,0
4,137,20,153,0.7248871443535537,0.6422591661847377,0
4,138,6,52,-0.7092487161124238,-0.6669578441206586,0
4,139,14,135,0.11025748986813477,0.40893336236793437,0
4,140,34,264,2.1590230048195314,2.0811016230550243,0
4,141,37,305,2.4663378320622407,2.6125659539710764,0
4,142,19,165,0.6224488686059838,0.7978097020626066,0
4,143,16,121,0.3151340413632744,0.22745773717708737,0
4,144,17,160,0.41757231711084425,0.7329969787801612,0
4,145,11,81,-0.19705733737457468,-0.29104404908247555,0
4,146,20,173,0.7248871443535537,0.9015100593145191,0
4,147,11,89,-0.19705733737457468,-0.18734369183056296,0
4,148,15,98,0.21269576561570458,-0.07068078992216131,0
4,149,14,91,0.11025748986813477,-0.1614186025175848,0
4,150,23,192,1.0322019715962631,1.1477984077878114,0
4,151,8,86,-0.5043721646172842,-0.22623132580003016,0
4,152,19,156,0.6224488686059838,0.6811468001542049,0
4,153,37,319,2.4663378320622407,2.7940415791619233,0
4,154,19,163,0.6224488686059838,0.7718846127496284,0
4,155,22,200,0.9297636958486933,1.251498765039724,0
4,156,6,60,-0.7092487161124238,-0.5632574868687461,0
4,157,34,243,2.1590230048195314,1.808888185268754,0
4,158,8,59,-0.5043721646172842,-0.5762200315252352,0
4,159,14,114,0.11025748986813477,0.13671992458166385,0
4,160,14,118,0.11025748986813477,0.18857010320762013,0
4,161,15,138,0.21269576561570458,0.4478209963374016,0
4,162,32,255,1.9541464533243915,1.964438721146623,0
4,163,27,256,1.4419550745865424,1.977401265803112,0
4,164,14,115,0.11025748986813477,0.14968246923815293,0
4,165,15,125,0.21269576561570458,0.27930791580304365,0
4,166,15,123,0.21269576561570458,0.2533828264900655,0
4,167,11,80,-0.19705733737457468,-0.3040065937389646,0
4,168,12,94,-0.09461906162700487,-0.1225309685481176,0
4,169,11,84,-0.19705733737457468,-0.25215641511300835,0
4,170,25,190,1.2370785230914028,1.1218733184748333,0
4,171,55,420,4.310226795518497,4.10325858946732,1
4,172,18,167,0.520010592858414,0.8237347913755847,0
4,173,27,240,1.4419550745865424,1.770000551299287,0
4,174,11,99,-0.19705733737457468,-0.057718245265672236,0
4,175,17,143,0.41757231711084425,0.5126337196198469,0
4,176,51,378,3.9004736925282177,3.558831713894779,1
5,1,28,223,1.5443933503341123,1.5496372921389727,0
5,2,56,457,4.412665071266066,4.5828727417574155,1
5,3,68,536,5.641924380236905,5.606913769620053,1
5,4,33,270,2.0565847290719614,2.158876890993959,0
5,5,46,392,3.3882823137903686,3.740307339085626,1
5,6,65,545,5.334609552994195,5.723576671528454,1
5,7,21,162,0.8273254201011235,0.7589220680931393,0
5,8,28,231,1.5443933503341123,1.6533376493908853,0
5,9,10,92,-0.2994956131221445,-0.14845605786109575,0
5,10,8,81,-0.5043721646172842,-0.29104404908247555,0
5,11,24,208,1.134640247343833,1.3551991222916366,0
5,12,45,405,3.2858440380427987,3.9088204196199836,1
5,13,34,284,2.1590230048195314,2.3403525161848058,0
5,14,26,229,1.3395167988389727,1.6274125600779072,0
5,15,23,182,1.0322019715962631,1.0181729612229207,0
5,16,18,154,0.520010592858414,0.6552217108412267,0
5,17,44,301,3.183405762295229,2.56071577534512,1
5,18,32,266,1.9541464533243915,2.1070267123680027,0
5,19,29,210,1.646831626081682,1.3811242116046147,0
5,20,22,177,0.9297636958486933,0.9533602379404754,0
5,21,14,131,0.11025748986813477,0.35708318374197806,0
5,22,17,139,0.41757231711084425,0.4607835409938907,0
5,23,21,184,0.8273254201011235,1.044098050535899,0
5,24,17,130,0.41757231711084425,0.344120639085489,0
5,25,14,98,0.11025748986813477,-0.07068078992216131,0
5,26,14,118,0.11025748986813477,0.18857010320762013,0
5,27,26,198,1.3395167988389727,1.225573675726746,0
5,28,16,126,0.3151340413632744,0.2922704604595327,0
5,29,13,109,0.00781921412056495,0.07190720129921849,0
5,30,9,77,-0.4019338888697143,-0.3428942277084318,0
5,31,25,202,1.2370785230914028,1.2774238543527023,0
5,32,41,313,2.87609093505252,2.7162663112229892,0
5,33,34,272,2.1590230048195314,2.184801980306937,0
5,34,14,99,0.11025748986813477,-0.057718245265672236,0
5,35,14,129,0.11025748986813477,0.33115809442899996,0
5,36,24,172,1.134640247343833,0.8885475146580301,0
5,37,12,90,-0.09461906162700487,-0.17438114717407388,0
5,38,17,120,0.41757231711084425,0.2144951925205983,0
5,39,14,97,0.11025748986813477,-0.08364333457865038,0
5,40,21,141,0.8273254201011235,0.4867086303068688,0
5,41,68,544,5.641924380236905,5.710614126871965,1
5,42,29,220,1.646831626081682,1.5107496581695055,0
5,43,16,136,0.3151340413632744,0.4218959070244234,0
5,44,44,366,3.183405762295229,3.40328117801691,1
5,45,41,271,2.87609093505252,2.171839435650448,0
5,46,26,232,1.3395167988389727,1.6663001940473743,0
5,47,16,125,0.3151340413632744,0.27930791580304365,0
5,48,54,446,4.2077885197709275,4.440284750536036,1
5,49,35,255,2.261461280567101,1.964438721146623,0
5,50,10,89,-0.2994956131221445,-0.18734369183056296,0
5,51,23,206,1.0322019715962631,1.3292740329786585,0
5,52,29,220,1.646831626081682,1.5107496581695055,0
5,53,16,160,0.3151340413632744,0.7329969787801612,0
5,54,38,303,2.5687761078098106,2.5866408646580985,0
5,55,14,127,0.11025748986813477,0.3052330051160218,0
5,56,12,92,-0.09461906162700487,-0.14845605786109575,0
5,57,25,205,1.2370785230914028,1.3163114883221694,0
5,58,12,105,-0.09461906162700487,0.0200570226732622,0
5,59,21,150,0.8273254201011235,0.6033715322152705,0
5,60,28,218,1.5443933503341123,1.4848245688565274,0
5,61,18,128,0.520010592858414,0.31819554977251086,0
5,62,14,117,0.11025748986813477,0.17560755855113105,0
5,63,14,125,0.11025748986813477,0.27930791580304365,0
5,64,49,417,3.695597141033078,4.064370955497853,1
5,65,13,124,0.00781921412056495,0.2663453711465546,0
5,66,25,205,1.2370785230914028,1.3163114883221694,0
5,67,25,184,1.2370785230914028,1.044098050535899,0
5,68,31,250,1.8517081775768216,1.8996259978641776,0
5,69,25,176,1.2370785230914028,0.9403976932839864,0
5,70,19,171,0.6224488686059838,0.875584970001541,0
5,71,20,153,0.7248871443535537,0.6422591661847377,0
5,72,34,265,2.1590230048195314,2.0940641677115135,0
5,73,25,192,1.2370785230914028,1.1477984077878114,0
5,74,9,76,-0.4019338888697143,-0.3558567723649209,0
5,75,25,190,1.2370785230914028,1.1218733184748333,0
5,76,17,106,0.41757231711084425,0.033019567329751275,0
5,77,23,172,1.0322019715962631,0.8885475146580301,0
5,78,17,131,0.41757231711084425,0.35708318374197806,0
5,79,10,76,-0.2994956131221445,-0.3558567723649209,0
5,80,19,149,0.6224488686059838,0.5904089875587814,0
5,81,17,135,0.41757231711084425,0.40893336236793437,0
5,82,27,257,1.4419550745865424,1.990363810459601,0
5,83,22,167,0.9297636958486933,0.8237347913755847,0
5,84,17,115,0.41757231711084425,0.14968246923815293,0
5,85,14,125,0.11025748986813477,0.27930791580304365,0
5,86,8,81,-0.5043721646172842,-0.29104404908247555,0
5,87,17,136,0.41757231711084425,0.4218959070244234,0
5,88,13,100,0.00781921412056495,-0.044755700609183165,0
5,89,47,410,3.4907205895379385,3.973633142902429,1
5,90,19,158,0.6224488686059838,0.707071889467183,0
5,91,22,170,0.9297636958486933,0.862622425345052,0
5,92,15,130,0.21269576561570458,0.344120639085489,0
5,93,25,222,1.2370785230914028,1.5366747474824838,0
5,94,24,206,1.134640247343833,1.3292740329786585,0
5,95,51,383,3.9004736925282177,3.6236444371772243,1
5,96,21,172,0.8273254201011235,0.8885475146580301,0
5,97,30,225,1.749269901829252,1.5755623814519508,0
5,98,9,71,-0.4019338888697143,-0.4206694956473663,0
5,99,12,82,-0.09461906162700487,-0.27808150442598645,0
5,100,17,138,0.41757231711084425,0.4478209963374016,0
5,101,26,192,1.3395167988389727,1.1477984077878114,0
5,102,9,66,-0.4019338888697143,-0.48548221892981164,0
5,103,21,163,0.8273254201011235,0.7718846127496284,0
5,104,24,186,1.134640247343833,1.070023139848877,0
5,105,19,165,0.6224488686059838,0.7978097020626066,0
5,106,52,409,4.002911968275788,3.9606705982459403,1
5,107,27,247,1.4419550745865424,1.8607383638947104,0
5,108,26,189,1.3395167988389727,1.1089107738183444,0
5,109,15,113,0.21269576561570458,0.12375737992517478,0
5,110,68,533,5.641924380236905,5.568026135650585,1
5,111,14,115,0.11025748986813477,0.14968246923815293,0
5,112,21,161,0.8273254201011235,0.7459595234366503,0
5,113,15,121,0.21269576561570458,0.22745773717708737,0
5,114,23,185,1.0322019715962631,1.057060595192388,0
5,115,17,142,0.41757231711084425,0.4996711749633579,0
5,116,44,290,3.183405762295229,2.4181277841237403,1
5,117,29,210,1.646831626081682,1.3811242116046147,0
5,118,11,90,-0.19705733737457468,-0.17438114717407388,0
5,119,24,196,1.134640247343833,1.1996485864137678,0
5,120,12,84,-0.09461906162700487,-0.25215641511300835,0
6,1,20,167,0.7248871443535537,0.8237347913755847,0
6,2,14,101,0.11025748986813477,-0.031793155952694094,0
6,3,12,98,-0.09461906162700487,-0.07068078992216131,0
6,4,11,83,-0.19705733737457468,-0.2651189597694974,0
6,5,13,106,0.00781921412056495,0.033019567329751275,0
6,6,31,263,1.8517081775768216,2.0681390783985356,0
6,7,16,131,0.3151340413632744,0.35708318374197806,0
6,8,13,101,0.00781921412056495,-0.031793155952694094,0
6,9,9,86,-0.4019338888697143,-0.22623132580003016,0
6,10,14,106,0.11025748986813477,0.033019567329751275,0
6,11,10,74,-0.2994956131221445,-0.38178186167789907,0
6,12,26,193,1.3395167988389727,1.1607609524443006,0
6,13,10,67,-0.2994956131221445,-0.47251967427332253,0
6,14,25,180,1.2370785230914028,0.9922478719099427,0
6,15,9,57,-0.4019338888697143,-0.6021451208382133,0
6,16,9,73,-0.4019338888697143,-0.3947444063343881,0
6,17,17,115,0.41757231711084425,0.14968246923815293,0
6,18,7,59,-0.606810440364854,-0.5762200315252352,0
6,19,37,285,2.4663378320622407,2.353315060841295,0
6,20,13,130,0.00781921412056495,0.344120639085489,0
6,21,14,110,0.11025748986813477,0.08486974595570757,0
6,22,12,110,-0.09461906162700487,0.08486974595570757,0
6,23,13,81,0.00781921412056495,-0.29104404908247555,0
6,24,10,77,-0.2994956131221445,-0.3428942277084318,0
6,25,32,263,1.9541464533243915,2.0681390783985356,0
6,26,11,92,-0.19705733737457468,-0.14845605786109575,0
6,27,16,130,0.3151340413632744,0.344120639085489,0
6,28,16,111,0.3151340413632744,0.09783229061219663,0
6,29,9,70,-0.4019338888697143,-0.4336320403038553,0
6,30,20,146,0.7248871443535537,0.5515213535893142,0
6,31,26,210,1.3395167988389727,1.3811242116046147,0
6,32,13,121,0.00781921412056495,0.22745773717708737,0
6,33,14,133,0.11025748986813477,0.3830082730549562,0
6,34,22,180,0.9297636958486933,0.9922478719099427,0
6,35,28,218,1.5443933503341123,1.4848245688565274,0
6,36,11,97,-0.19705733737457468,-0.08364333457865038,0
6,37,19,141,0.6224488686059838,0.4867086303068688,0
6,38,22,161,0.9297636958486933,0.7459595234366503,0
6,39,18,142,0.520010592858414,0.4996711749633579,0
6,40,15,115,0.21269576561570458,0.14968246923815293,0
6,41,12,85,-0.09461906162700487,-0.23919387045651924,0
6,42,13,115,0.00781921412056495,0.14968246923815293,0
6,43,14,120,0.11025748986813477,0.2144951925205983,0
6,44,20,153,0.7248871443535537,0.6422591661847377,0
6,45,10,80,-0.2994956131221445,-0.3040065937389646,0
6,46,23,178,1.0322019715962631,0.9663227825969645,0
6,47,14,107,0.11025748986813477,0.045982111986240345,0
6,48,15,122,0.21269576561570458,0.24042028183357644,0
6,49,9,81,-0.4019338888697143,-0.29104404908247555,0
6,50,29,199,1.646831626081682,1.238536220383235,0
6,51,17,129,0.41757231711084425,0.33115809442899996,0
6,52,27,199,1.4419550745865424,1.238536220383235,0
6,53,16,144,0.3151340413632744,0.525596264276336,0
6,54,27,222,1.4419550745865424,1.5366747474824838,0
6,55,6,69,-0.7092487161124238,-0.44659458496034443,0
6,56,21,143,0.8273254201011235,0.5126337196198469,0
6,57,22,158,0.9297636958486933,0.707071889467183,0
6,58,16,112,0.3151340413632744,0.1107948352686857,0
6,59,32,218,1.9541464533243915,1.4848245688565274,0
6,60,24,187,1.134640247343833,1.082985684505366,0
6,61,17,140,0.41757231711084425,0.47374608565037973,0
